¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï©¾«i¸ô31~60¸¹,11.38,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021017,113.38,2,2,1,¦³,¦³,6500000,57329,©Y¹D¾÷±ñ,13.52,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¦¨³£¸ô1~30¸¹,22.79,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤@¼h¡A¤G¼h¡AÃM¼Ó,009,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0881217,162.84,1,2,2,¦³,¦³,10700000,65709,©Y¹D¥­­±,15.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j¥úµó1~30¸¹,17.82,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì1,¤C¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810527,103.27000000000001,2,2,1,¦³,¦³,6180000,59843,¤É­°¾÷±ñ,0.0,0
¦è¤Ù°Ï,¤g¦a,¥Ã¦w¬q751~780¦a¸¹,5785.13,¹A,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,166250000,28737,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï«C®ü¸ô¤G¬q151~180¸¹,7.89,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0871103,86.62,1,1,1,¦³,¦³,4500000,51951,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤ß¸ô¤@¬q331~360¸¹,16.68,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,027,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0900912,254.04000000000002,4,2,2,¦³,µL,20500000,80696,©Y¹D¥­­±,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ïªø¦w¸ô¤G¬q131«Ñ1~30¸¹,25.55,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,012,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0791022,141.62,3,2,2,¦³,¦³,5700000,40249,©Y¹D¾÷±ñ,0.0,0
«n¤Ù°Ï,¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j¼[¤Tµó61~90¸¹,0.0,,,,10304,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,9.05,0,0,0,¦³,¦³,350000,,¤É­°¾÷±ñ,0.0,350000
«n¤Ù°Ï,¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j¼[¤Tµó61~90¸¹,0.0,,,,10304,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,9.05,0,0,0,¦³,¦³,450000,,¤É­°¾÷±ñ,0.0,450000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j¼[¤Tµó151~180¸¹,29.09,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì2,¤@¼h,008,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850415,113.88999999999999,3,2,2,¦³,¦³,5780000,50751,¤É­°¾÷±ñ,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï»OÆW¤j¹D¥|¬q751~780¸¹,66.87,°Ó,,,10304,¤g¦a1«Øª«1¨®¦ì11,¤Q¤G¼h,012,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0801125,1003.81,0,0,0,µL,µL,28880000,28770,©Y¹D¥­­±,0.0,6644000
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¦è¼[¨½«C®ü¸ô¤G¬q601~630¸¹,30.74,¦í,,,10304,¤g¦a1«Øª«2¨®¦ì2,¤­¼h,026,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020808,274.39,4,2,2,¦³,¦³,24670000,96214,©Y¹D¥­­±,52.28,3300000
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¦è¼[¨½«C®ü¸ô¤G¬q601~630¸¹,38.68,¦í,,,10304,¤g¦a1«Øª«2¨®¦ì3,¤­¼h,026,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020808,351.23,4,2,2,¦³,¦³,35600000,110700,©Y¹D¥­­±,78.42,5400000
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤¤±dµó211~240¸¹,21.33,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì1,¤@¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0830120,98.25,3,1,2,¦³,¦³,6000000,61069,©Y¹D¾÷±ñ,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï»OÆW¤j¹D¤G¬q871~900¸¹,3.74,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,014,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951124,41.980000000000004,1,1,1,¦³,¦³,3300000,78609,,0.0,0
«n¤Ù°Ï,¤g¦a,«n¤Ù¬q901~930¦a¸¹,30.6,¨ä¥L,,,10302,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,455000,14869,,0.0,0
¯«©£°Ï,¤g¦a,«e¼d¬q1321~1350¦a¸¹,1681.43,¹A,,,10304,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,20345300,12100,,0.0,0
¯«©£°Ï,¤g¦a,«e¼d¬q1321~1350¦a¸¹,1925.55,¹A,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,26794028,13915,,0.0,0
¦Z¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦Z¨½°Ï¥Ò¦Z¸ô30«Ñ1~30¸¹,118.92,¨ä¥L,,,10304,¤g¦a4«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0651016,114.0,4,2,2,¦³,µL,3000000,26316,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¦è¤Ù¸ô¤G¬q271~300¸¹,5.45,°Ó,,,10304,¤g¦a2«Øª«1¨®¦ì0,¤C¼h,009,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830523,44.480000000000004,1,1,1,¦³,¦³,1750000,39344,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¦ó­íµó121~150¸¹,81.0,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,003,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0661022,176.2,4,2,3,¦³,µL,15300000,86833,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤j¦w¦èµó1~30¸¹,15.65,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0801030,86.68,2,1,1,¦³,¦³,4000000,46147,,0.0,0
¯«©£°Ï,¤g¦a,¤s¥Ö¬q151~180¦a¸¹,1426.0,¹A,,,10303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,16170000,11339,,0.0,0
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¤å½åµó32«Ñ6§Ë1~30¸¹,28.54,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¥þ,001,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0590123,21.88,2,1,1,¦³,µL,600000,27422,,0.0,0
¯«©£°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¯«©£°Ï¤j©ú¸ô241~270¸¹,158.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10301,¤g¦a1«Øª«1¨®¦ì0,¥þ,001,³z¤Ñ­í,¹AªÙ,¿û³y,0691117,113.45,2,1,1,¦³,µL,3500000,30851,,0.0,0
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¶êÀôªF¸ô691~720¸¹,5.92,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,012,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820615,68.08,2,1,1,¦³,µL,1500000,22033,,0.0,0
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¶©Â×µó66«Ñ1~30¸¹,109.91,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0760920,162.68,4,3,3,¦³,µL,9800000,60241,,0.0,0
¤j¦w°Ï,¤g¦a,«n¦w¬q961~990¦a¸¹,1717.04,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10304,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1063620,619,,0.0,0
¤j¥Ò°Ï,¤g¦a,ºÖ¦w¬q781~810¦a¸¹,7512.23,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,15225300,2027,,0.0,0
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï­«¥ú¸ô31~60¸¹,106.78,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0690306,153.4,3,1,2,¦³,µL,6800000,44329,,0.0,0
¤j¥Ò°Ï,¤g¦a,¤å¤Æ¬q901~930¦a¸¹,77.96,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4500000,57722,,0.0,0
¤j¥Ò°Ï,«Øª«,»O¤¤¥«¤j¥Ò°Ï¤ô·½¸ô250«Ñ1~30¸¹,0.0,,,,10304,¤g¦a0«Øª«1¨®¦ì0,¥þ,003,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020428,197.46,5,1,4,¦³,µL,2700000,13674,,0.0,0
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï©¾§µµó87¤§2«Ñ1~30¸¹,101.0,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021030,213.26,3,2,3,¦³,µL,8520000,39951,,0.0,0
²M¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«²M¤ô°Ïµ×®H¸ô151~180¸¹,84.95,¹A,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¹AªÙ,¥[±j¿j³y,0810818,104.87,3,1,2,¦³,µL,2500000,23839,,0.0,0
²M¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«²M¤ô°Ï¥ú´_µó61~90¸¹,55.0,°Ó,,,10304,¤g¦a1«Øª«2¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0571020,102.76,3,2,2,¦³,µL,3400000,33087,,0.0,0
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï©¾§µ¸ô211~240¸¹,96.0,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0840420,194.85,5,2,3,¦³,µL,7500000,38491,,0.0,0
Às¤«°Ï,¤g¦a,Às¥Ø¤«¬q¤ô¸ÌªÀ¤p¬q361~390¦a¸¹,177.0,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4818000,27220,,0.0,0
Às¤«°Ï,¤g¦a,Às¥Ø¤«¬q¤ô¸ÌªÀ¤p¬q361~390¦a¸¹,180.0,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4900500,27225,,0.0,0
¨F³À°Ï,¤g¦a,ªF­^¬q211~240¦a¸¹,38.9,¨ä¥L,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,259400,6668,,0.0,0
¨F³À°Ï,¤g¦a,ªF­^¬q211~240¦a¸¹,141.61,¨ä¥L,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,975400,6888,,0.0,0
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï¤¤¥¡¸ô¤G¬q301~330¸¹,85.0,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0630619,89.88,3,2,2,¦³,µL,1600000,17802,,0.0,0
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï³Õ·R¥_¸ô259«Ñ81§Ë31~60¸¹,94.58,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030219,166.56,5,2,3,¦³,¦³,6680000,40106,,0.0,0
¤j¨{°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨{°Ï¹C¶é¸ô¤@¬q63«Ñ31~60¸¹,95.3,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0691201,123.84,3,1,3,¦³,µL,4600000,37145,,0.0,0
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï³Õ·R¥_¸ô259«Ñ81§Ë31~60¸¹,93.58,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030219,167.46,5,2,3,¦³,¦³,6700000,40010,,0.0,0
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï³Õ·R¥_¸ô259«Ñ81§Ë31~60¸¹,93.58,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030219,167.46,5,2,3,¦³,¦³,6800000,40607,,0.0,0
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï³Õ·R¥_¸ô259«Ñ81§Ë31~60¸¹,101.58,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030219,192.71,4,2,3,¦³,¦³,7580000,39334,,0.0,0
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï³Õ·R¥_¸ô259«Ñ81§Ë31~60¸¹,106.58,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030219,203.05,5,2,3,¦³,¦³,7900000,38907,,0.0,0
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï³Õ·R¥_¸ô259«Ñ81§Ë1~30¸¹,97.58,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030219,177.71,4,2,3,¦³,¦³,7000000,39390,,0.0,0
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï¥¿­^¤Q¤Tµó61~90¸¹,79.49,¦í,,,10304,¤g¦a6«Øª«1¨®¦ì0,¥þ,003,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0980923,234.57,4,2,3,¦³,µL,11980000,51072,,0.0,0
¥Û©£°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥Û©£°ÏÂ×¶Õ¸ô335«Ñ1~30¸¹,107.49,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10303,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¥[±j¿j³y,0630601,97.01,4,2,2,¦³,µL,3800000,39171,,0.0,0
ªF¶Õ°Ï,¤g¦a,·s²±¬q181~210¦a¸¹,74.77,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1320666,17663,,0.0,0
·sªÀ°Ï,¤g¦a,¤GÂd¬q241~270¦a¸¹,1003.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,310000,309,,0.0,0
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï«H¸qµó183«Ñ28§Ë1~30¸¹,33.9,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,005,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820904,149.17000000000002,2,1,2,¦³,µL,2700000,18100,,0.0,0
Às¤«°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Às¤«°Ï·sÉÜµó¤@¬q96«Ñ96§Ë91~120¸¹,27.31,,¤@¯ë¹A·~°Ï,¤þºØ«Ø¿v¥Î¦a,10304,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,010,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820802,108.75,3,2,2,¦³,¦³,2800000,25747,,0.0,0
¤j¶®°Ï,¤g¦a,ªá¬Ü¬q31~60¦a¸¹,620.2,¹A,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10200000,16446,,0.0,0
¤j¶®°Ï,¤g¦a,¦Û±j¬q961~990¦a¸¹,3539.0,,¯S©w¹A·~°Ï,¤BºØ«Ø¿v¥Î¦a,10303,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,95278728,26923,,0.0,0
ªF¶Õ°Ï,¤g¦a,¤j­T®H¬q91~120¦a¸¹,1455.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1000000,687,,0.0,0
ªF¶Õ°Ï,¤g¦a,¤j­T®H¬q3751~3780¦a¸¹,2500.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2400000,960,,0.0,0
·sªÀ°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«·sªÀ°Ï¤««nµó1~30¸¹,170.7,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,10303,¤g¦a3«Øª«1¨®¦ì0,¥þ,003,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0991222,188.74,3,2,4,¦³,µL,9480000,50228,,0.0,0
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¶ê³q«n¸ô81«Ñ1~30¸¹,13.98,¦í,,,10304,¤g¦a4«Øª«1¨®¦ì0,¥|¼h,011,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850916,111.39999999999999,3,2,2,¦³,¦³,4150000,37253,,0.0,0
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¶ê³q«n¸ô81«Ñ1~30¸¹,20.64,¦í,,,10304,¤g¦a4«Øª«2¨®¦ì0,¤G¼h¡AÃM¼Ó¡A¤@¼h,011,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850916,135.62,2,2,1,¦³,¦³,5000000,36865,,0.0,0
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¤jÂ×¸ô¤G¬q100«Ñ1~30¸¹,112.94,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0700513,174.72,6,1,6,¦³,µL,19500000,111607,,0.0,0
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¤j¦¨µó132«Ñ1~30¸¹,88.73,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0631207,107.1,3,2,2,¦³,µL,7400000,69094,,0.0,0
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¥ú¥¿¸ô114«Ñ91~120¸¹,100.67,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0701220,90.14,2,2,1,¦³,µL,2211735,24537,,0.0,0
¯Q¤é°Ï,¤g¦a,¤¤¤s¬q271~300¦a¸¹,57.53,¦í,,,10304,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1178706,20489,,0.0,0
Ãú®p°Ï,¤g¦a,¥_¬h¬q331~360¦a¸¹,2241.0,,¤@¯ë¹A·~°Ï,¯S©w¥Øªº¨Æ·~¥Î¦a,10304,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,30500000,13610,,0.0,0
¯Q¤é°Ï,¤g¦a,ÀY«e­í¬q121~150¦a¸¹,515.0,¨ä¥L,,,10304,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,15570000,30233,,0.0,0
Ãú®p°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Ãú®p°Ï®¶¿³µó118«Ñ1~30¸¹,15.01,°Ó,,,10304,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,013,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0980120,109.65,0,1,1,¦³,¦³,5600000,51072,,0.0,0
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¤j©ú¸ô317«Ñ1~30¸¹,100.0,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,003,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0701218,205.39,6,2,3,¦³,µL,12000000,58425,,0.0,0
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï²{©§¸ô1~30¸¹,16.78,°Ó,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0990325,189.72,4,2,2,¦³,¦³,10000000,52709,©Y¹D¥­­±,22.9,0
